"iso_code","year","GDP"
"GNQ",1995,141853360.867855
"GNQ",1996,232463022.802961
"GNQ",1997,442337870.69437
"GNQ",1998,370687634.425712
"GNQ",1999,621117885.668503
"GNQ",2000,1045998496.43872
"GNQ",2001,1461139022.02954
"GNQ",2002,1806742742.27311
"GNQ",2003,2484745935.09329
"GNQ",2004,4410764338.66733
"GNQ",2005,8217369092.65224
"GNQ",2006,10086528698.8604
"GNQ",2007,13071718758.7373
"GNQ",2008,19749893536.3204
"GNQ",2009,15027795173.2187
"GNQ",2010,16314443436.2903
"GNQ",2011,21357343668.9447
"GNQ",2012,22388344143.9131
"GNQ",2013,21948834283.7856
"GNQ",2014,21765453081.9826
"GNQ",2015,13185496881.0174
"GNQ",2016,11240808847.8878
"GNQ",2017,12200913878.9827
"GNQ",2018,13097012133.6159
"GNQ",2019,11364133549.7478
"GNQ",2020,9893816007.7398
"GNQ",2021,12215878032.7166
"GNQ",2022,13687643435.6249
"GNQ",2023,12337550583.754
"GNQ",2024,NA
"GRC",1960,4274890306.82895
"GRC",1961,4892397431.33292
"GRC",1962,5140542929.42067
"GRC",1963,5813285626.64404
"GRC",1964,6576906345.11518
"GRC",1965,7582209670.27425
"GRC",1966,8472021466.86847
"GRC",1967,9146592855.683
"GRC",1968,9950331205.83108
"GRC",1969,11454106327.0756
"GRC",1970,12957113636.3636
"GRC",1971,14388806818.1818
"GRC",1972,16650659090.9091
"GRC",1973,22037019562.7158
"GRC",1974,24998715909.0909
"GRC",1975,28129128586.61
"GRC",1976,30719552238.806
"GRC",1977,35673080481.0361
"GRC",1978,43654480519.4805
"GRC",1979,53724121435.1426
"GRC",1980,56039256594.7242
"GRC",1981,51618456334.5633
"GRC",1982,53858346938.7755
"GRC",1983,48741397058.8235
"GRC",1984,47352146311.971
"GRC",1985,47155741426.1041
"GRC",1986,55595445472.2493
"GRC",1987,64739630095.6215
"GRC",1988,75200610136.9205
"GRC",1989,78067933277.3815
"GRC",1990,96529587274.2906
"GRC",1991,103680863712.844
"GRC",1992,114608178405.434
"GRC",1993,107295704518.43
"GRC",1994,114980063202.247
"GRC",1995,134974613913.811
"GRC",1996,142502984144.96
"GRC",1997,138766067640.085
"GRC",1998,139612812175.718
"GRC",1999,137131371955.307
"GRC",2000,125760166224.805
"GRC",2001,132050474720.03
"GRC",2002,150253800085.865
"GRC",2003,196930509813.384
"GRC",2004,234979615898.225
"GRC",2005,242315668619.405
"GRC",2006,269073415333.676
"GRC",2007,314226996944.108
"GRC",2008,351121399546.485
"GRC",2009,326829054686.306
"GRC",2010,296417644404.034
"GRC",2011,283228079776.041
"GRC",2012,238841140018.233
"GRC",2013,236556279640.705
"GRC",2014,233911581521.062
"GRC",2015,194567373678.099
"GRC",2016,193097239005.87
"GRC",2017,200381103984.298
"GRC",2018,213298873494.394
"GRC",2019,207305649887.019
"GRC",2020,191362985554.861
"GRC",2021,218303801895.326
"GRC",2022,218880566444.349
"GRC",2023,243498333237.802
"GRC",2024,NA
"GRD",1960,NA
"GRD",1961,NA
"GRD",1962,NA
"GRD",1963,NA
"GRD",1964,NA
"GRD",1965,NA
"GRD",1966,NA
"GRD",1967,NA
"GRD",1968,NA
"GRD",1969,NA
"GRD",1970,NA
"GRD",1971,NA
"GRD",1972,NA
"GRD",1973,NA
"GRD",1974,NA
"GRD",1975,NA
"GRD",1976,NA
"GRD",1977,71494495.1851852
"GRD",1978,88322386.2962963
"GRD",1979,102244362.222222
"GRD",1980,110900457.037037
"GRD",1981,115651918.888889
"GRD",1982,125435590
"GRD",1983,131803552.222222
"GRD",1984,145533310.740741
"GRD",1985,167728455.185185
"GRD",1986,187589522.592593
"GRD",1987,215009569.62963
"GRD",1988,236357523.703704
"GRD",1989,267327642.222222
"GRD",1990,278098762.962963
"GRD",1991,300757888.888889
"GRD",1992,310160444.444444
"GRD",1993,309812185.185185
"GRD",1994,325111814.814815
"GRD",1995,342172518.518519
"GRD",1996,366911444.444444
"GRD",1997,392190592.592593
"GRD",1998,445903592.592593
"GRD",1999,482009370.37037
"GRD",2000,520044370.37037
"GRD",2001,520444185.185185
"GRD",2002,540336925.925926
"GRD",2003,591018407.407407
"GRD",2004,599118592.592593
"GRD",2005,695555555.555555
"GRD",2006,698700666.666667
"GRD",2007,758683592.592593
"GRD",2008,825976037.037037
"GRD",2009,771275555.555555
"GRD",2010,771014814.814815
"GRD",2011,778655555.555555
"GRD",2012,799881481.481481
"GRD",2013,842618518.518518
"GRD",2014,911496296.296296
"GRD",2015,997007407.407407
"GRD",2016,1061640740.74074
"GRD",2017,1125685185.18519
"GRD",2018,1166514814.81481
"GRD",2019,1213485185.18519
"GRD",2020,1043411111.11111
"GRD",2021,1122800000
"GRD",2022,1224577777.77778
"GRD",2023,1316733333.33333
"GRD",2024,NA
"GRL",1960,NA
"GRL",1961,NA
"GRL",1962,NA
"GRL",1963,NA
"GRL",1964,NA
"GRL",1965,NA
"GRL",1966,NA
"GRL",1967,NA
"GRL",1968,NA
"GRL",1969,NA
"GRL",1970,69520026.6666667
"GRL",1971,88466738.2497268
"GRL",1972,106101297.801272
"GRL",1973,140153748.243656
"GRL",1974,169918948.629182
"GRL",1975,211190630.329609
"GRL",1976,240779417.7857
"GRL",1977,282269749.160113
"GRL",1978,355987433.41569
"GRL",1979,420645821.540488
"GRL",1980,476051740.773769
"GRL",1981,435748993.418421
"GRL",1982,402403041.029269
"GRL",1983,416184071.019417
"GRL",1984,379371901.490374
"GRL",1985,412876382.829174
"GRL",1986,603016292.686978
"GRL",1987,787390408.953269
"GRL",1988,898607670.624413
"GRL",1989,929799902.191124
"GRL",1990,1018977280.32928
"GRL",1991,1016500069.25708
"GRL",1992,1037916162.54976
"GRL",1993,927214151.76793
"GRL",1994,1005887539.32049
"GRL",1995,1208953287.06598
"GRL",1996,1197515569.08202
"GRL",1997,1072154433.84538
"GRL",1998,1149858069.75766
"GRL",1999,1131555107.04907
"GRL",2000,1068025016.00862
"GRL",2001,1086170703.9816
"GRL",2002,1169136716.03557
"GRL",2003,1558759823.08169
"GRL",2004,1822499769.23938
"GRL",2005,1849802648.36391
"GRL",2006,2013106929.50031
"GRL",2007,2249811295.6608
"GRL",2008,2499092314.41875
"GRL",2009,2529963903.22685
"GRL",2010,2503167187.49305
"GRL",2011,2684461375.46585
"GRL",2012,2609678486.36749
"GRL",2013,2684946990.12448
"GRL",2014,2842065708.35962
"GRL",2015,2499113022.81675
"GRL",2016,2707139544.46695
"GRL",2017,2851613679.03433
"GRL",2018,3055782146.15957
"GRL",2019,2997309971.87623
"GRL",2020,3082884653.2456
"GRL",2021,3235809504.29871
"GRL",2022,NA
"GRL",2023,NA
"GRL",2024,NA
"GTM",1960,1043599900
"GTM",1961,1076699900
"GTM",1962,1143600000
"GTM",1963,1262800000
"GTM",1964,1299099900
"GTM",1965,1331399900
"GTM",1966,1390700000
"GTM",1967,1453500000
"GTM",1968,1610500000
"GTM",1969,1715399900
"GTM",1970,1.904e+09
"GTM",1971,1984800000
"GTM",1972,2101300000
"GTM",1973,2569200100
"GTM",1974,3161499900
"GTM",1975,3645900000
"GTM",1976,4365300200
"GTM",1977,5480500200
"GTM",1978,6070600200
"GTM",1979,6902600200
"GTM",1980,7878700000
"GTM",1981,8607500300
"GTM",1982,8716999700
"GTM",1983,9050000400
"GTM",1984,9470000100
"GTM",1985,9721652086.95652
"GTM",1986,7231963515.98174
"GTM",1987,7084399840
"GTM",1988,7841602824.42748
"GTM",1989,8410724360.79545
"GTM",1990,7650196845.21546
"GTM",1991,9406135143.41165
"GTM",1992,10440781587.5435
"GTM",1993,11400017301.4587
"GTM",1994,12983233310.7467
"GTM",1995,14655404433.2771
"GTM",1996,15674835615.3139
"GTM",1997,17790026221.6139
"GTM",1998,19395491992.9939
"GTM",1999,18318412251.3642
"GTM",2000,19288929030.0508
"GTM",2001,18405220247.4412
"GTM",2002,20444205991.025
"GTM",2003,21576351798.9145
"GTM",2004,23577298094.6571
"GTM",2005,26783389293.922
"GTM",2006,29744246827.1839
"GTM",2007,33567850824.1039
"GTM",2008,38503720224.3166
"GTM",2009,37126148264.6383
"GTM",2010,40676578423.4871
"GTM",2011,46876006272.2387
"GTM",2012,49593929487.1263
"GTM",2013,52996446269.442
"GTM",2014,57852153058.502
"GTM",2015,62186064718.7424
"GTM",2016,66053403469.0024
"GTM",2017,71653754066.2763
"GTM",2018,73328365862.4329
"GTM",2019,77172317258.6478
"GTM",2020,77719464220.73
"GTM",2021,86478835636.3813
"GTM",2022,95630524813.106
"GTM",2023,104450210572.012
"GTM",2024,NA
"GUM",1960,NA
"GUM",1961,NA
"GUM",1962,NA
"GUM",1963,NA
"GUM",1964,NA
"GUM",1965,NA
"GUM",1966,NA
"GUM",1967,NA
"GUM",1968,NA
"GUM",1969,NA
"GUM",1970,NA
"GUM",1971,NA
"GUM",1972,NA
"GUM",1973,NA
"GUM",1974,NA
"GUM",1975,NA
"GUM",1976,NA
"GUM",1977,NA
"GUM",1978,NA
"GUM",1979,NA
"GUM",1980,NA
"GUM",1981,NA
"GUM",1982,NA
"GUM",1983,NA
"GUM",1984,NA
"GUM",1985,NA
"GUM",1986,NA
"GUM",1987,NA
"GUM",1988,NA
"GUM",1989,NA
"GUM",1990,NA
"GUM",1991,NA
"GUM",1992,NA
"GUM",1993,NA
"GUM",1994,NA
"GUM",1995,NA
"GUM",1996,NA
"GUM",1997,NA
"GUM",1998,NA
"GUM",1999,NA
"GUM",2000,NA
"GUM",2001,NA
"GUM",2002,3.394e+09
"GUM",2003,3.569e+09
"GUM",2004,3.869e+09
"GUM",2005,4.213e+09
"GUM",2006,4.238e+09
"GUM",2007,4.397e+09
"GUM",2008,4.658e+09
"GUM",2009,4.828e+09
"GUM",2010,4.949e+09
"GUM",2011,4.984e+09
"GUM",2012,5.265e+09
"GUM",2013,5.399e+09
"GUM",2014,5.61e+09
"GUM",2015,5.799e+09
"GUM",2016,5.901e+09
"GUM",2017,6.013e+09
"GUM",2018,6.051e+09
"GUM",2019,6.355e+09
"GUM",2020,5.916e+09
"GUM",2021,6.234e+09
"GUM",2022,6.91e+09
"GUM",2023,NA
"GUM",2024,NA
"GUY",1960,170216241.126064
"GUY",1961,185849535.376162
"GUY",1962,194949512.626218
"GUY",1963,175757893.938598
"GUY",1964,194774513.063717
"GUY",1965,213235294.117647
"GUY",1966,228705882.352941
"GUY",1967,250176470.588235
"GUY",1968,229750000
"GUY",1969,249300000
"GUY",1970,267800000
"GUY",1971,282050000
"GUY",1972,285380952.380952
"GUY",1973,307047619.047619
"GUY",1974,433954545.454545
"GUY",1975,494791666.666667
"GUY",1976,454440000
"GUY",1977,449880000
"GUY",1978,507080000
"GUY",1979,530440000
"GUY",1980,603200000
"GUY",1981,570357107.142857
"GUY",1982,4.82e+08
"GUY",1983,489333333.333333
"GUY",1984,437631605.263158
"GUY",1985,453488372.093023
"GUY",1986,504651139.534884
"GUY",1987,354591846.938775
"GUY",1988,413799990
"GUY",1989,379779389.705882
"GUY",1990,396582263.291139
"GUY",1991,348533094.812165
"GUY",1992,373573141.486811
"GUY",1993,454101382.488479
"GUY",1994,540874934.201012
"GUY",1995,621626785.915493
"GUY",1996,705406001.424501
"GUY",1997,749138009.56454
"GUY",1998,717530683.169567
"GUY",1999,694754988.258295
"GUY",2000,712667896.727512
"GUY",2001,712167450.162898
"GUY",2002,726131434.715338
"GUY",2003,743063950.317749
"GUY",2004,787814379.183843
"GUY",2005,824880550.343965
"GUY",2006,2379817990.6918
"GUY",2007,2730971595.39574
"GUY",2008,3025187433.33637
"GUY",2009,3165663152.73351
"GUY",2010,3432912516.92427
"GUY",2011,3691384317.52178
"GUY",2012,4063088535.76331
"GUY",2013,4167800928.83553
"GUY",2014,4127660151.8087
"GUY",2015,4279840193.7046
"GUY",2016,4482697336.56174
"GUY",2017,4748174334.14044
"GUY",2018,4787636997.85343
"GUY",2019,5173760191.84652
"GUY",2020,5471256594.72422
"GUY",2021,8041363893.04556
"GUY",2022,14718387016.7866
"GUY",2023,17159509565.4676
"GUY",2024,NA
"HIC",1960,1092551546744.34
"HIC",1961,1165197112448.35
"HIC",1962,1260147954624.24
"HIC",1963,1355500731280.34
"HIC",1964,1481517121033.48
"HIC",1965,1610326554922.1
"HIC",1966,1762147593190.95
"HIC",1967,1882519138553.76
"HIC",1968,2042023306314.14
"HIC",1969,2250762693657.83
"HIC",1970,2470678009486.51
"HIC",1971,2744911647055.78
"HIC",1972,3188709377378.44
"HIC",1973,3868523480638.55
"HIC",1974,4375301454639.45
"HIC",1975,4880922395903.04
"HIC",1976,5316245894819.46
"HIC",1977,6018125743896.84
"HIC",1978,7224158555724.24
"HIC",1979,8349715091146.16
"HIC",1980,9321370950520.42
"HIC",1981,9464732292155.74
"HIC",1982,9371250938877.72
"HIC",1983,9680585669137.22
"HIC",1984,10092124950297.3
"HIC",1985,10589790780118.3
"HIC",1986,12862965802645.6
"HIC",1987,14913608165038.5
"HIC",1988,16785140648268.6
"HIC",1989,17480886838661.9
"HIC",1990,19577060915733
"HIC",1991,20661369811118.7
"HIC",1992,22121982101628.4
"HIC",1993,22275468839584.5
"HIC",1994,23825288053707.6
"HIC",1995,26437210675465.3
"HIC",1996,26649646344819.4
"HIC",1997,26214402730786.5
"HIC",1998,26177389722774.1
"HIC",1999,27417627997191.3
"HIC",2000,28051786134447
"HIC",2001,27827867729175.2
"HIC",2002,29042555250824.5
"HIC",2003,32602867208416
"HIC",2004,36421520433117.9
"HIC",2005,38673188719418.1
"HIC",2006,41048111676491
"HIC",2007,45167415798939.2
"HIC",2008,48417866433782.2
"HIC",2009,45032420848215.6
"HIC",2010,47429075600674.9
"HIC",2011,51637656551411.5
"HIC",2012,51803547767852.5
"HIC",2013,52545701699151
"HIC",2014,53424933265987.3
"HIC",2015,49875503824325
"HIC",2016,50840864613079.3
"HIC",2017,53443174098147.7
"HIC",2018,56793957781697.4
"HIC",2019,57351008372783
"HIC",2020,55946257620087
"HIC",2021,62737887026890
"HIC",2022,64961263426035.5
"HIC",2023,68276492853979.9
"HIC",2024,NA
"HKG",1960,1320796651.69457
"HKG",1961,1383681651.13776
"HKG",1962,1612346412.26475
"HKG",1963,1935298266.45384
"HKG",1964,2206466461.26434
"HKG",1965,2435078534.03141
"HKG",1966,2489845016.64894
"HKG",1967,2692474989.12571
"HKG",1968,2716964388.42418
"HKG",1969,3189740055.13982
"HKG",1970,3800766535.62088
"HKG",1971,4476001946.01486
"HKG",1972,5710090213.15035
"HKG",1973,8030117555.62033
"HKG",1974,9388695366.84578
"HKG",1975,10048089558.0636
"HKG",1976,12876366008.8077
"HKG",1977,15719433719.4337
"HKG",1978,18315136409.1427
"HKG",1979,22526184533.17
"HKG",1980,28861857810.6515
"HKG",1981,31055226088.6943
"HKG",1982,32291215843.6433
"HKG",1983,29907227184.179
"HKG",1984,33511383985.6741
"HKG",1985,35699772165.7093
"HKG",1986,41075396884.8952
"HKG",1987,50622896162.6006
"HKG",1988,59707404560.5944
"HKG",1989,68790219177.9733
"HKG",1990,76928784620.8158
"HKG",1991,88959997899.9293
"HKG",1992,104272507639.282
"HKG",1993,120354212475
"HKG",1994,135811771026.33
"HKG",1995,144652295363.667
"HKG",1996,159718183550.734
"HKG",1997,177353174849.714
"HKG",1998,168885443660.072
"HKG",1999,165768095391.557
"HKG",2000,171668891194.349
"HKG",2001,169404327616.605
"HKG",2002,166348866131.028
"HKG",2003,161385558801.811
"HKG",2004,169099768875.193
"HKG",2005,181569311742.213
"HKG",2006,193535442896.365
"HKG",2007,211596944503.8
"HKG",2008,219278749139.734
"HKG",2009,214047795659.045
"HKG",2010,228638668727.291
"HKG",2011,248513617677.287
"HKG",2012,262628865879.697
"HKG",2013,275696879834.966
"HKG",2014,291459995978.893
"HKG",2015,309385622601.348
"HKG",2016,320860317562.562
"HKG",2017,341273289534.466
"HKG",2018,361731070995.726
"HKG",2019,363074545072.389
"HKG",2020,344943149590.058
"HKG",2021,368954169748.818
"HKG",2022,358681066274.469
"HKG",2023,380812234827.832
"HKG",2024,NA
"HND",1960,335650000
"HND",1961,356200000
"HND",1962,387750000
"HND",1963,410200000
"HND",1964,4.57e+08
"HND",1965,508650000
"HND",1966,549950000
"HND",1967,598100000
"HND",1968,646800000
"HND",1969,668000050
"HND",1970,7.23e+08
"HND",1971,7.31e+08
"HND",1972,802996336.516486
"HND",1973,912499493.750253
"HND",1974,1034500000
"HND",1975,1.124e+09
"HND",1976,1347999950
"HND",1977,1669499950
"HND",1978,3097242093
"HND",1979,3544281976.5
"HND",1980,3968160046
"HND",1981,4043894878.5
"HND",1982,4266503525.5
"HND",1983,4476697185
"HND",1984,4915311846.5
"HND",1985,5278120712.5
"HND",1986,5677828959
"HND",1987,6190521241.5
"HND",1988,5902717091.41631
"HND",1989,5432344901.72414
"HND",1990,4923009551.55642
"HND",1991,4648668478.56753
"HND",1992,4943700431.07368
"HND",1993,4926728932.95069
"HND",1994,4642280682.14252
"HND",1995,5347445005.21376
"HND",1996,5215028986.48649
"HND",1997,5737099650.19011
"HND",1998,6366340265.87888
"HND",1999,6414520529.61672
"HND",2000,7186638029.05875
"HND",2001,7651162302.3456
"HND",2002,7858255412.86038
"HND",2003,8230391346.67228
"HND",2004,8869299234.3377
"HND",2005,9757012696.56212
"HND",2006,10917477066.1429
"HND",2007,12361257680.5627
"HND",2008,13881731875.7466
"HND",2009,14587496229.1811
"HND",2010,15839344591.9842
"HND",2011,17710275685.4074
"HND",2012,18528554397.5695
"HND",2013,18499729214.904
"HND",2014,19756533971.8698
"HND",2015,20979791685.416
"HND",2016,21717604952.1835
"HND",2017,23136247990.5977
"HND",2018,24067750760.499
"HND",2019,24882225741.8119
"HND",2020,23352232483.755
"HND",2021,28144331506.6149
"HND",2022,31426041806.7985
"HND",2023,34400509852.0436
"HND",2024,NA
"HPC",1960,21764253547.1734
"HPC",1961,22459725995.3549
"HPC",1962,24435087668.3335
"HPC",1963,28732775854.2691
"HPC",1964,26726934294.685
"HPC",1965,30246756298.3315
"HPC",1966,32811712439.5391
"HPC",1967,32315295746.7939
"HPC",1968,34802452164.9082
"HPC",1969,38302993161.2188
"HPC",1970,36973668688.6746
"HPC",1971,39841483301.0598
"HPC",1972,44348097940.9632
"HPC",1973,54318704968.4685
"HPC",1974,64029660440.5424
"HPC",1975,72125062328.6641
"HPC",1976,77321795803.3043
"HPC",1977,89631346610.2209
"HPC",1978,105361471871.985
"HPC",1979,115826678277.79
"HPC",1980,126981937478.403
"HPC",1981,127628494210.929
"HPC",1982,129595046945.696
"HPC",1983,128680325714.283
"HPC",1984,131410475039.809
"HPC",1985,137999627801.581
"HPC",1986,126978719105.166
"HPC",1987,135407077831.886
"HPC",1988,142083937237.655
"HPC",1989,144594738745.819
"HPC",1990,166146287281.021
"HPC",1991,179597458927.389
"HPC",1992,136822745392.739
"HPC",1993,142006978164.508
"HPC",1994,121487763744.988
"HPC",1995,141418513778.364
"HPC",1996,154144307318.465
"HPC",1997,161384022956.277
"HPC",1998,166850567072.563
"HPC",1999,167809429290.768
"HPC",2000,181381054438.024
"HPC",2001,175229674106.654
"HPC",2002,190150834251.026
"HPC",2003,215718549428.875
"HPC",2004,248550616224.677
"HPC",2005,284756209769.966
"HPC",2006,334033347514.091
"HPC",2007,398670660581.901
"HPC",2008,473750807418.692
"HPC",2009,470141481308.369
"HPC",2010,510516524583.673
"HPC",2011,565719952141.473
"HPC",2012,586349743998.452
"HPC",2013,657859660760.555
"HPC",2014,696365651505.557
"HPC",2015,668868898578.296
"HPC",2016,675915287466.174
"HPC",2017,726226122250.308
"HPC",2018,776506227119.833
"HPC",2019,805115217775.604
"HPC",2020,813139899187.275
"HPC",2021,905796942446.21
"HPC",2022,983601535350.123
"HPC",2023,1129946910802.31
"HPC",2024,NA
"HRV",1960,NA
"HRV",1961,NA
"HRV",1962,NA
"HRV",1963,NA
"HRV",1964,NA
"HRV",1965,NA
"HRV",1966,NA
"HRV",1967,NA
"HRV",1968,NA
"HRV",1969,NA
"HRV",1970,NA
"HRV",1971,NA
"HRV",1972,NA
"HRV",1973,NA
"HRV",1974,NA
"HRV",1975,NA
"HRV",1976,NA
"HRV",1977,NA
"HRV",1978,NA
"HRV",1979,NA
"HRV",1980,NA
"HRV",1981,NA
"HRV",1982,NA
"HRV",1983,NA
"HRV",1984,NA
"HRV",1985,NA
"HRV",1986,NA
"HRV",1987,NA
"HRV",1988,NA
"HRV",1989,NA
"HRV",1990,25650213279.6781
"HRV",1991,18760386774.7973
"HRV",1992,10621169290.9986
"HRV",1993,11259647874.4986
"HRV",1994,15062911616.8222
"HRV",1995,22772394546.6058
"HRV",1996,24150978346.5253
"HRV",1997,24175764812.1218
"HRV",1998,25890228429.7214
"HRV",1999,23777026779.3004
"HRV",2000,22134411297.473
"HRV",2001,23066883849.6467
"HRV",2002,26757722428.6781
"HRV",2003,35245317001.8224
"HRV",2004,41836292157.3335
"HRV",2005,45013119281.806
"HRV",2006,49590197656.5482
"HRV",2007,59298265769.9946
"HRV",2008,68478776205.9826
"HRV",2009,62321642125.1721
"HRV",2010,58981738868.753
"HRV",2011,62903737379.7834
"HRV",2012,57551963753.2104
"HRV",2013,59852401272.3204
"HRV",2014,59612144078.4133
"HRV",2015,51005200669.6941
"HRV",2016,52654855638.1057
"HRV",2017,56186190437.9959
"HRV",2018,61668130122.5878
"HRV",2019,61467582193.6824
"HRV",2020,57963370885.0798
"HRV",2021,69006802298.6956
"HRV",2022,71198635101.9514
"HRV",2023,84393795502.4421
"HRV",2024,NA
"HTI",1960,273187200
"HTI",1961,271066000
"HTI",1962,281896800
"HTI",1963,294883400
"HTI",1964,325281200
"HTI",1965,353251800
"HTI",1966,368948600
"HTI",1967,369124200
"HTI",1968,367968800
"HTI",1969,391820400
"HTI",1970,331200000
"HTI",1971,362800000
"HTI",1972,371998958.402916
"HTI",1973,466798973.042259
"HTI",1974,565399321.520814
"HTI",1975,681400000
"HTI",1976,8.79e+08
"HTI",1977,9.47e+08
"HTI",1978,974200000
"HTI",1979,1080600000
"HTI",1980,1383800000
"HTI",1981,1479400000
"HTI",1982,1474200000
"HTI",1983,1623600000
"HTI",1984,1816200000
"HTI",1985,2009400000
"HTI",1986,2.318e+09
"HTI",1987,2047200000
"HTI",1988,2613926800
"HTI",1989,2736243800
"HTI",1990,3096289800
"HTI",1991,3473562627.79423
"HTI",1992,2257129791.61575
"HTI",1993,1878253767.31305
"HTI",1994,2167569046.11837
"HTI",1995,2813313278.81082
"HTI",1996,2907517603.76719
"HTI",1997,3338949151.59927
"HTI",1998,3723903723.63772
"HTI",1999,4153725883.84082
"HTI",2000,6813566098.8675
"HTI",2001,6331970324.31022
"HTI",2002,6205847213.6351
"HTI",2003,5071947798.27263
"HTI",2004,6087360684.2969
"HTI",2005,7030149730.33692
"HTI",2006,7638739122.67242
"HTI",2007,9228637767.69009
"HTI",2008,10432962634.8748
"HTI",2009,11597002834.7786
"HTI",2010,11859312725.1448
"HTI",2011,13008746038.8867
"HTI",2012,13708925477.1304
"HTI",2013,14902488604.2421
"HTI",2014,15146883497.6331
"HTI",2015,14849629308.6025
"HTI",2016,14069277526.2278
"HTI",2017,15093357161.1498
"HTI",2018,16403864617.8458
"HTI",2019,15016090929.5125
"HTI",2020,14508222518.3018
"HTI",2021,20877414952.6375
"HTI",2022,20253551920.5516
"HTI",2023,19850829757.5418
"HTI",2024,NA
"HUN",1960,NA
"HUN",1961,NA
"HUN",1962,NA
"HUN",1963,NA
"HUN",1964,NA
"HUN",1965,NA
"HUN",1966,NA
"HUN",1967,NA
"HUN",1968,4870283626.18043
"HUN",1969,5412100260.1731
"HUN",1970,5762071728.12373
"HUN",1971,6271045034.4683
"HUN",1972,7355242314.22407
"HUN",1973,9108483160.5037
"HUN",1974,9983664739.3203
"HUN",1975,11383139029.4345
"HUN",1976,13192437321.2442
"HUN",1977,14735449496.7289
"HUN",1978,17230354544.8242
"HUN",1979,19894622393.194
"HUN",1980,23041569234.9792
"HUN",1981,23628554956.6052
"HUN",1982,24062916721.3121
"HUN",1983,21838893330.6052
"HUN",1984,21173432184.8711
"HUN",1985,21440475719.8582
"HUN",1986,24697337084.1012
"HUN",1987,27143185296.5443
"HUN",1988,29702631093.8815
"HUN",1989,30323270274.4059
"HUN",1990,34365891768.6878
"HUN",1991,34753569692.915
"HUN",1992,38730585922.2189
"HUN",1993,40124916940.5945
